Fecha;Localidad;Temperatura
2017-01-29 13:00:00;Badajoz-Badajoz;13,0
2017-01-29 13:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 13:00:00;Badajoz-Talavera la Real;13,0
2017-01-29 13:00:00;Barcelona-Sant Climent de Llobregat;12,0
2017-01-29 13:00:00;Barcelona-Viladecans;12,0
2017-01-29 13:00:00;Cantabria-Camargo;14,0
2017-01-29 13:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 13:00:00;Córdoba-Córdoba;13,0
2017-01-29 13:00:00;Córdoba-Palma del Río;15,0
2017-01-29 13:00:00;Madrid-Alcobendas;6,0
2017-01-29 13:00:00;Madrid-Coslada;7,0
2017-01-29 13:00:00;Madrid-Madrid;7,0
2017-01-29 13:00:00;Madrid-Torrejón de Ardoz;7,0
2017-01-29 13:00:00;Málaga-Alhaurín de la Torre;17,0
2017-01-29 13:00:00;Málaga-Cártama;16,0
2017-01-29 13:00:00;Málaga-Málaga;17,0
2017-01-29 13:00:00;València/Valencia-Aldaia;15,0
2017-01-29 13:00:00;València/Valencia-Manises;15,0
2017-01-29 13:00:00;València/Valencia-Paterna;15,0
2017-01-29 13:00:00;València/Valencia-Quart de Poblet;15,0
2017-01-29 13:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-29 13:00:00;Valladolid-Cistérniga;8,0
2017-01-29 13:00:00;Valladolid-Valladolid;8,0
2017-01-29 13:00:00;Valladolid-Zaratán;8,0
2017-01-29 13:00:00;Zaragoza-Zaragoza;13,0
2017-01-29 14:00:00;A Coruña-Cambre;15,0
2017-01-29 14:00:00;A Coruña-Culleredo;16,0
2017-01-29 14:00:00;Albacete-Albacete;10,0
2017-01-29 14:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-29 14:00:00;Badajoz-Badajoz;14,0
2017-01-29 14:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 14:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 14:00:00;Barcelona-Sant Climent de Llobregat;12,0
2017-01-29 14:00:00;Barcelona-Viladecans;12,0
2017-01-29 14:00:00;Cantabria-Camargo;14,0
2017-01-29 14:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 14:00:00;Córdoba-Córdoba;14,0
2017-01-29 14:00:00;Córdoba-Palma del Río;16,0
2017-01-29 14:00:00;Madrid-Alcobendas;7,0
2017-01-29 14:00:00;Madrid-Coslada;7,0
2017-01-29 14:00:00;Madrid-Madrid;7,0
2017-01-29 14:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 14:00:00;Málaga-Alhaurín de la Torre;17,0
2017-01-29 14:00:00;Málaga-Cártama;16,0
2017-01-29 14:00:00;Málaga-Málaga;16,0
2017-01-29 14:00:00;València/Valencia-Aldaia;16,0
2017-01-29 14:00:00;València/Valencia-Manises;16,0
2017-01-29 14:00:00;València/Valencia-Paterna;15,0
2017-01-29 14:00:00;València/Valencia-Quart de Poblet;16,0
2017-01-29 14:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-29 14:00:00;Valladolid-Cistérniga;9,0
2017-01-29 14:00:00;Valladolid-Valladolid;9,0
2017-01-29 14:00:00;Valladolid-Zaratán;9,0
2017-01-29 14:00:00;Zaragoza-Zaragoza;14,0
2017-01-29 15:00:00;A Coruña-Cambre;15,0
2017-01-29 15:00:00;A Coruña-Culleredo;15,0
2017-01-29 15:00:00;Albacete-Albacete;10,0
2017-01-29 15:00:00;Albacete-Chinchilla de Monte-Aragón;8,0
2017-01-29 15:00:00;Badajoz-Badajoz;15,0
2017-01-29 15:00:00;Badajoz-Pueblonuevo del Guadiana;14,0
2017-01-29 15:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 15:00:00;Barcelona-Sant Climent de Llobregat;12,0
2017-01-29 15:00:00;Barcelona-Viladecans;12,0
2017-01-29 15:00:00;Cantabria-Camargo;14,0
2017-01-29 15:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 15:00:00;Córdoba-Córdoba;14,0
2017-01-29 15:00:00;Córdoba-Palma del Río;16,0
2017-01-29 15:00:00;Madrid-Alcobendas;7,0
2017-01-29 15:00:00;Madrid-Coslada;8,0
2017-01-29 15:00:00;Madrid-Madrid;7,0
2017-01-29 15:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 15:00:00;Málaga-Alhaurín de la Torre;16,0
2017-01-29 15:00:00;Málaga-Cártama;15,0
2017-01-29 15:00:00;Málaga-Málaga;16,0
2017-01-29 15:00:00;València/Valencia-Aldaia;16,0
2017-01-29 15:00:00;València/Valencia-Manises;16,0
2017-01-29 15:00:00;València/Valencia-Paterna;16,0
2017-01-29 15:00:00;València/Valencia-Quart de Poblet;16,0
2017-01-29 15:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 15:00:00;Valladolid-Cistérniga;9,0
2017-01-29 15:00:00;Valladolid-Valladolid;10,0
2017-01-29 15:00:00;Valladolid-Zaratán;10,0
2017-01-29 15:00:00;Zaragoza-Zaragoza;15,0
2017-01-29 16:00:00;A Coruña-Cambre;14,0
2017-01-29 16:00:00;A Coruña-Culleredo;15,0
2017-01-29 16:00:00;Albacete-Albacete;10,0
2017-01-29 16:00:00;Albacete-Chinchilla de Monte-Aragón;8,0
2017-01-29 16:00:00;Badajoz-Badajoz;14,0
2017-01-29 16:00:00;Badajoz-Pueblonuevo del Guadiana;14,0
2017-01-29 16:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 16:00:00;Barcelona-Sant Climent de Llobregat;12,0
2017-01-29 16:00:00;Barcelona-Viladecans;12,0
2017-01-29 16:00:00;Cantabria-Camargo;15,0
2017-01-29 16:00:00;Cantabria-Santa Cruz de Bezana;15,0
2017-01-29 16:00:00;Córdoba-Córdoba;13,0
2017-01-29 16:00:00;Córdoba-Palma del Río;15,0
2017-01-29 16:00:00;Madrid-Alcobendas;7,0
2017-01-29 16:00:00;Madrid-Coslada;8,0
2017-01-29 16:00:00;Madrid-Madrid;8,0
2017-01-29 16:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 16:00:00;Málaga-Alhaurín de la Torre;15,0
2017-01-29 16:00:00;Málaga-Cártama;15,0
2017-01-29 16:00:00;Málaga-Málaga;15,0
2017-01-29 16:00:00;València/Valencia-Aldaia;14,0
2017-01-29 16:00:00;València/Valencia-Manises;14,0
2017-01-29 16:00:00;València/Valencia-Paterna;14,0
2017-01-29 16:00:00;València/Valencia-Quart de Poblet;14,0
2017-01-29 16:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 16:00:00;Valladolid-Cistérniga;9,0
2017-01-29 16:00:00;Valladolid-Valladolid;10,0
2017-01-29 16:00:00;Valladolid-Zaratán;10,0
2017-01-29 16:00:00;Zaragoza-Zaragoza;14,0
2017-01-29 17:00:00;A Coruña-Cambre;14,0
2017-01-29 17:00:00;A Coruña-Culleredo;14,0
2017-01-29 17:00:00;Albacete-Albacete;10,0
2017-01-29 17:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-29 17:00:00;Badajoz-Badajoz;14,0
2017-01-29 17:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 17:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 17:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-29 17:00:00;Barcelona-Viladecans;11,0
2017-01-29 17:00:00;Cantabria-Camargo;14,0
2017-01-29 17:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 17:00:00;Córdoba-Córdoba;12,0
2017-01-29 17:00:00;Córdoba-Palma del Río;14,0
2017-01-29 17:00:00;Madrid-Alcobendas;7,0
2017-01-29 17:00:00;Madrid-Coslada;8,0
2017-01-29 17:00:00;Madrid-Madrid;8,0
2017-01-29 17:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 17:00:00;Málaga-Alhaurín de la Torre;14,0
2017-01-29 17:00:00;Málaga-Cártama;14,0
2017-01-29 17:00:00;Málaga-Málaga;14,0
2017-01-29 17:00:00;València/Valencia-Aldaia;11,0
2017-01-29 17:00:00;València/Valencia-Manises;11,0
2017-01-29 17:00:00;València/Valencia-Paterna;11,0
2017-01-29 17:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-29 17:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 17:00:00;Valladolid-Cistérniga;9,0
2017-01-29 17:00:00;Valladolid-Valladolid;10,0
2017-01-29 17:00:00;Valladolid-Zaratán;10,0
2017-01-29 17:00:00;Zaragoza-Zaragoza;12,0
2017-01-29 18:00:00;A Coruña-Cambre;14,0
2017-01-29 18:00:00;A Coruña-Culleredo;14,0
2017-01-29 18:00:00;Albacete-Albacete;9,0
2017-01-29 18:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-29 18:00:00;Badajoz-Badajoz;13,0
2017-01-29 18:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 18:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 18:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-29 18:00:00;Barcelona-Viladecans;10,0
2017-01-29 18:00:00;Cantabria-Camargo;14,0
2017-01-29 18:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 18:00:00;Córdoba-Córdoba;11,0
2017-01-29 18:00:00;Córdoba-Palma del Río;12,0
2017-01-29 18:00:00;Madrid-Alcobendas;8,0
2017-01-29 18:00:00;Madrid-Coslada;8,0
2017-01-29 18:00:00;Madrid-Madrid;9,0
2017-01-29 18:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 18:00:00;Málaga-Alhaurín de la Torre;14,0
2017-01-29 18:00:00;Málaga-Cártama;14,0
2017-01-29 18:00:00;Málaga-Málaga;15,0
2017-01-29 18:00:00;València/Valencia-Aldaia;12,0
2017-01-29 18:00:00;València/Valencia-Manises;12,0
2017-01-29 18:00:00;València/Valencia-Paterna;12,0
2017-01-29 18:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-29 18:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 18:00:00;Valladolid-Cistérniga;9,0
2017-01-29 18:00:00;Valladolid-Valladolid;10,0
2017-01-29 18:00:00;Valladolid-Zaratán;9,0
2017-01-29 18:00:00;Zaragoza-Zaragoza;11,0
2017-01-29 19:00:00;A Coruña-Cambre;13,0
2017-01-29 19:00:00;A Coruña-Culleredo;14,0
2017-01-29 19:00:00;Albacete-Albacete;9,0
2017-01-29 19:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-29 19:00:00;Badajoz-Badajoz;14,0
2017-01-29 19:00:00;Badajoz-Pueblonuevo del Guadiana;14,0
2017-01-29 19:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 19:00:00;Barcelona-Sant Climent de Llobregat;11,0
2017-01-29 19:00:00;Barcelona-Viladecans;11,0
2017-01-29 19:00:00;Cantabria-Camargo;14,0
2017-01-29 19:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 19:00:00;Córdoba-Córdoba;13,0
2017-01-29 19:00:00;Córdoba-Palma del Río;12,0
2017-01-29 19:00:00;Madrid-Alcobendas;7,0
2017-01-29 19:00:00;Madrid-Coslada;8,0
2017-01-29 19:00:00;Madrid-Madrid;9,0
2017-01-29 19:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 19:00:00;Málaga-Alhaurín de la Torre;12,0
2017-01-29 19:00:00;Málaga-Cártama;12,0
2017-01-29 19:00:00;Málaga-Málaga;13,0
2017-01-29 19:00:00;València/Valencia-Aldaia;13,0
2017-01-29 19:00:00;València/Valencia-Manises;13,0
2017-01-29 19:00:00;València/Valencia-Paterna;12,0
2017-01-29 19:00:00;València/Valencia-Quart de Poblet;13,0
2017-01-29 19:00:00;Valladolid-Arroyo de la Encomienda;11,0
2017-01-29 19:00:00;Valladolid-Cistérniga;10,0
2017-01-29 19:00:00;Valladolid-Valladolid;10,0
2017-01-29 19:00:00;Valladolid-Zaratán;10,0
2017-01-29 19:00:00;Zaragoza-Zaragoza;10,0
2017-01-29 20:00:00;A Coruña-Cambre;12,0
2017-01-29 20:00:00;A Coruña-Culleredo;13,0
2017-01-29 20:00:00;Albacete-Albacete;8,0
2017-01-29 20:00:00;Albacete-Chinchilla de Monte-Aragón;7,0
2017-01-29 20:00:00;Badajoz-Badajoz;13,0
2017-01-29 20:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 20:00:00;Badajoz-Talavera la Real;14,0
2017-01-29 20:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-29 20:00:00;Barcelona-Viladecans;10,0
2017-01-29 20:00:00;Cantabria-Camargo;14,0
2017-01-29 20:00:00;Cantabria-Santa Cruz de Bezana;14,0
2017-01-29 20:00:00;Córdoba-Córdoba;10,0
2017-01-29 20:00:00;Córdoba-Palma del Río;10,0
2017-01-29 20:00:00;Madrid-Alcobendas;7,0
2017-01-29 20:00:00;Madrid-Coslada;8,0
2017-01-29 20:00:00;Madrid-Madrid;9,0
2017-01-29 20:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 20:00:00;Málaga-Alhaurín de la Torre;11,0
2017-01-29 20:00:00;Málaga-Cártama;10,0
2017-01-29 20:00:00;Málaga-Málaga;12,0
2017-01-29 20:00:00;València/Valencia-Aldaia;12,0
2017-01-29 20:00:00;València/Valencia-Manises;12,0
2017-01-29 20:00:00;València/Valencia-Paterna;10,0
2017-01-29 20:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-29 20:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 20:00:00;Valladolid-Cistérniga;9,0
2017-01-29 20:00:00;Valladolid-Valladolid;10,0
2017-01-29 20:00:00;Valladolid-Zaratán;10,0
2017-01-29 20:00:00;Zaragoza-Zaragoza;10,0
2017-01-29 21:00:00;A Coruña-Cambre;13,0
2017-01-29 21:00:00;A Coruña-Culleredo;13,0
2017-01-29 21:00:00;Albacete-Albacete;8,0
2017-01-29 21:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-29 21:00:00;Badajoz-Badajoz;12,0
2017-01-29 21:00:00;Badajoz-Pueblonuevo del Guadiana;13,0
2017-01-29 21:00:00;Badajoz-Talavera la Real;13,0
2017-01-29 21:00:00;Barcelona-Sant Climent de Llobregat;10,0
2017-01-29 21:00:00;Barcelona-Viladecans;10,0
2017-01-29 21:00:00;Cantabria-Camargo;13,0
2017-01-29 21:00:00;Cantabria-Santa Cruz de Bezana;13,0
2017-01-29 21:00:00;Córdoba-Córdoba;10,0
2017-01-29 21:00:00;Córdoba-Palma del Río;10,0
2017-01-29 21:00:00;Madrid-Alcobendas;7,0
2017-01-29 21:00:00;Madrid-Coslada;8,0
2017-01-29 21:00:00;Madrid-Madrid;9,0
2017-01-29 21:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 21:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-29 21:00:00;Málaga-Cártama;9,0
2017-01-29 21:00:00;Málaga-Málaga;12,0
2017-01-29 21:00:00;València/Valencia-Aldaia;11,0
2017-01-29 21:00:00;València/Valencia-Manises;11,0
2017-01-29 21:00:00;València/Valencia-Paterna;11,0
2017-01-29 21:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-29 21:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 21:00:00;Valladolid-Cistérniga;9,0
2017-01-29 21:00:00;Valladolid-Valladolid;9,0
2017-01-29 21:00:00;Valladolid-Zaratán;9,0
2017-01-29 21:00:00;Zaragoza-Zaragoza;10,0
2017-01-29 22:00:00;A Coruña-Cambre;12,0
2017-01-29 22:00:00;A Coruña-Culleredo;13,0
2017-01-29 22:00:00;Albacete-Albacete;8,0
2017-01-29 22:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-29 22:00:00;Badajoz-Badajoz;10,0
2017-01-29 22:00:00;Badajoz-Pueblonuevo del Guadiana;12,0
2017-01-29 22:00:00;Badajoz-Talavera la Real;12,0
2017-01-29 22:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-29 22:00:00;Barcelona-Viladecans;9,0
2017-01-29 22:00:00;Cantabria-Camargo;12,0
2017-01-29 22:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-29 22:00:00;Córdoba-Córdoba;9,0
2017-01-29 22:00:00;Córdoba-Palma del Río;10,0
2017-01-29 22:00:00;Madrid-Alcobendas;7,0
2017-01-29 22:00:00;Madrid-Coslada;8,0
2017-01-29 22:00:00;Madrid-Madrid;9,0
2017-01-29 22:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 22:00:00;Málaga-Alhaurín de la Torre;10,0
2017-01-29 22:00:00;Málaga-Cártama;9,0
2017-01-29 22:00:00;Málaga-Málaga;11,0
2017-01-29 22:00:00;València/Valencia-Aldaia;12,0
2017-01-29 22:00:00;València/Valencia-Manises;12,0
2017-01-29 22:00:00;València/Valencia-Paterna;11,0
2017-01-29 22:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-29 22:00:00;Valladolid-Arroyo de la Encomienda;10,0
2017-01-29 22:00:00;Valladolid-Cistérniga;9,0
2017-01-29 22:00:00;Valladolid-Valladolid;9,0
2017-01-29 22:00:00;Valladolid-Zaratán;9,0
2017-01-29 22:00:00;Zaragoza-Zaragoza;10,0
2017-01-29 23:00:00;A Coruña-Cambre;12,0
2017-01-29 23:00:00;A Coruña-Culleredo;12,0
2017-01-29 23:00:00;Albacete-Albacete;8,0
2017-01-29 23:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-29 23:00:00;Badajoz-Badajoz;9,0
2017-01-29 23:00:00;Badajoz-Pueblonuevo del Guadiana;11,0
2017-01-29 23:00:00;Badajoz-Talavera la Real;11,0
2017-01-29 23:00:00;Barcelona-Sant Climent de Llobregat;9,0
2017-01-29 23:00:00;Barcelona-Viladecans;9,0
2017-01-29 23:00:00;Cantabria-Camargo;12,0
2017-01-29 23:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-29 23:00:00;Córdoba-Córdoba;9,0
2017-01-29 23:00:00;Córdoba-Palma del Río;9,0
2017-01-29 23:00:00;Madrid-Alcobendas;8,0
2017-01-29 23:00:00;Madrid-Coslada;8,0
2017-01-29 23:00:00;Madrid-Madrid;10,0
2017-01-29 23:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-29 23:00:00;Málaga-Alhaurín de la Torre;9,0
2017-01-29 23:00:00;Málaga-Cártama;8,0
2017-01-29 23:00:00;Málaga-Málaga;11,0
2017-01-29 23:00:00;València/Valencia-Aldaia;11,0
2017-01-29 23:00:00;València/Valencia-Manises;11,0
2017-01-29 23:00:00;València/Valencia-Paterna;12,0
2017-01-29 23:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-29 23:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-29 23:00:00;Valladolid-Cistérniga;9,0
2017-01-29 23:00:00;Valladolid-Valladolid;9,0
2017-01-29 23:00:00;Valladolid-Zaratán;9,0
2017-01-29 23:00:00;Zaragoza-Zaragoza;10,0
2017-01-30 00:00:00;A Coruña-Cambre;12,0
2017-01-30 00:00:00;A Coruña-Culleredo;12,0
2017-01-30 00:00:00;Albacete-Albacete;8,0
2017-01-30 00:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-30 00:00:00;Badajoz-Badajoz;7,0
2017-01-30 00:00:00;Badajoz-Pueblonuevo del Guadiana;10,0
2017-01-30 00:00:00;Badajoz-Talavera la Real;10,0
2017-01-30 00:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-30 00:00:00;Barcelona-Viladecans;8,0
2017-01-30 00:00:00;Cantabria-Camargo;12,0
2017-01-30 00:00:00;Cantabria-Santa Cruz de Bezana;12,0
2017-01-30 00:00:00;Córdoba-Córdoba;8,0
2017-01-30 00:00:00;Córdoba-Palma del Río;8,0
2017-01-30 00:00:00;Madrid-Alcobendas;8,0
2017-01-30 00:00:00;Madrid-Coslada;8,0
2017-01-30 00:00:00;Madrid-Madrid;10,0
2017-01-30 00:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-30 00:00:00;Málaga-Alhaurín de la Torre;9,0
2017-01-30 00:00:00;Málaga-Cártama;8,0
2017-01-30 00:00:00;Málaga-Málaga;10,0
2017-01-30 00:00:00;València/Valencia-Aldaia;11,0
2017-01-30 00:00:00;València/Valencia-Manises;11,0
2017-01-30 00:00:00;València/Valencia-Paterna;11,0
2017-01-30 00:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-30 00:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-30 00:00:00;Valladolid-Cistérniga;9,0
2017-01-30 00:00:00;Valladolid-Valladolid;9,0
2017-01-30 00:00:00;Valladolid-Zaratán;9,0
2017-01-30 00:00:00;Zaragoza-Zaragoza;9,0
2017-01-30 01:00:00;A Coruña-Cambre;12,0
2017-01-30 01:00:00;A Coruña-Culleredo;12,0
2017-01-30 01:00:00;Albacete-Albacete;8,0
2017-01-30 01:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-30 01:00:00;Badajoz-Badajoz;7,0
2017-01-30 01:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-30 01:00:00;Badajoz-Talavera la Real;10,0
2017-01-30 01:00:00;Barcelona-Sant Climent de Llobregat;8,0
2017-01-30 01:00:00;Barcelona-Viladecans;8,0
2017-01-30 01:00:00;Cantabria-Camargo;11,0
2017-01-30 01:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-30 01:00:00;Córdoba-Córdoba;7,0
2017-01-30 01:00:00;Córdoba-Palma del Río;7,0
2017-01-30 01:00:00;Madrid-Alcobendas;8,0
2017-01-30 01:00:00;Madrid-Coslada;8,0
2017-01-30 01:00:00;Madrid-Madrid;10,0
2017-01-30 01:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-30 01:00:00;Málaga-Alhaurín de la Torre;8,0
2017-01-30 01:00:00;Málaga-Cártama;8,0
2017-01-30 01:00:00;Málaga-Málaga;10,0
2017-01-30 01:00:00;València/Valencia-Aldaia;11,0
2017-01-30 01:00:00;València/Valencia-Manises;11,0
2017-01-30 01:00:00;València/Valencia-Paterna;12,0
2017-01-30 01:00:00;València/Valencia-Quart de Poblet;11,0
2017-01-30 01:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-30 01:00:00;Valladolid-Cistérniga;9,0
2017-01-30 01:00:00;Valladolid-Valladolid;9,0
2017-01-30 01:00:00;Valladolid-Zaratán;9,0
2017-01-30 01:00:00;Zaragoza-Zaragoza;9,0
2017-01-30 02:00:00;A Coruña-Cambre;13,0
2017-01-30 02:00:00;A Coruña-Culleredo;13,0
2017-01-30 02:00:00;Albacete-Albacete;7,0
2017-01-30 02:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-30 02:00:00;Badajoz-Badajoz;7,0
2017-01-30 02:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-30 02:00:00;Badajoz-Talavera la Real;9,0
2017-01-30 02:00:00;Barcelona-Sant Climent de Llobregat;7,0
2017-01-30 02:00:00;Barcelona-Viladecans;7,0
2017-01-30 02:00:00;Cantabria-Camargo;11,0
2017-01-30 02:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-30 02:00:00;Córdoba-Córdoba;6,0
2017-01-30 02:00:00;Córdoba-Palma del Río;7,0
2017-01-30 02:00:00;Madrid-Alcobendas;8,0
2017-01-30 02:00:00;Madrid-Coslada;8,0
2017-01-30 02:00:00;Madrid-Madrid;10,0
2017-01-30 02:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-30 02:00:00;Málaga-Alhaurín de la Torre;8,0
2017-01-30 02:00:00;Málaga-Cártama;7,0
2017-01-30 02:00:00;Málaga-Málaga;10,0
2017-01-30 02:00:00;València/Valencia-Aldaia;12,0
2017-01-30 02:00:00;València/Valencia-Manises;12,0
2017-01-30 02:00:00;València/Valencia-Paterna;12,0
2017-01-30 02:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-30 02:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-30 02:00:00;Valladolid-Cistérniga;9,0
2017-01-30 02:00:00;Valladolid-Valladolid;9,0
2017-01-30 02:00:00;Valladolid-Zaratán;9,0
2017-01-30 02:00:00;Zaragoza-Zaragoza;9,0
2017-01-30 03:00:00;A Coruña-Cambre;13,0
2017-01-30 03:00:00;A Coruña-Culleredo;13,0
2017-01-30 03:00:00;Albacete-Albacete;7,0
2017-01-30 03:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-30 03:00:00;Badajoz-Badajoz;8,0
2017-01-30 03:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-30 03:00:00;Badajoz-Talavera la Real;9,0
2017-01-30 03:00:00;Barcelona-Sant Climent de Llobregat;6,0
2017-01-30 03:00:00;Barcelona-Viladecans;6,0
2017-01-30 03:00:00;Cantabria-Camargo;11,0
2017-01-30 03:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-30 03:00:00;Córdoba-Córdoba;6,0
2017-01-30 03:00:00;Córdoba-Palma del Río;6,0
2017-01-30 03:00:00;Madrid-Alcobendas;8,0
2017-01-30 03:00:00;Madrid-Coslada;8,0
2017-01-30 03:00:00;Madrid-Madrid;10,0
2017-01-30 03:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-30 03:00:00;Málaga-Alhaurín de la Torre;8,0
2017-01-30 03:00:00;Málaga-Cártama;7,0
2017-01-30 03:00:00;Málaga-Málaga;10,0
2017-01-30 03:00:00;València/Valencia-Aldaia;12,0
2017-01-30 03:00:00;València/Valencia-Manises;12,0
2017-01-30 03:00:00;València/Valencia-Paterna;12,0
2017-01-30 03:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-30 03:00:00;Valladolid-Arroyo de la Encomienda;9,0
2017-01-30 03:00:00;Valladolid-Cistérniga;9,0
2017-01-30 03:00:00;Valladolid-Valladolid;9,0
2017-01-30 03:00:00;Valladolid-Zaratán;8,0
2017-01-30 03:00:00;Zaragoza-Zaragoza;9,0
2017-01-30 04:00:00;A Coruña-Cambre;13,0
2017-01-30 04:00:00;A Coruña-Culleredo;13,0
2017-01-30 04:00:00;Albacete-Albacete;7,0
2017-01-30 04:00:00;Albacete-Chinchilla de Monte-Aragón;6,0
2017-01-30 04:00:00;Badajoz-Badajoz;8,0
2017-01-30 04:00:00;Badajoz-Pueblonuevo del Guadiana;9,0
2017-01-30 04:00:00;Badajoz-Talavera la Real;9,0
2017-01-30 04:00:00;Barcelona-Sant Climent de Llobregat;6,0
2017-01-30 04:00:00;Barcelona-Viladecans;6,0
2017-01-30 04:00:00;Cantabria-Camargo;11,0
2017-01-30 04:00:00;Cantabria-Santa Cruz de Bezana;11,0
2017-01-30 04:00:00;Córdoba-Córdoba;6,0
2017-01-30 04:00:00;Córdoba-Palma del Río;6,0
2017-01-30 04:00:00;Madrid-Alcobendas;8,0
2017-01-30 04:00:00;Madrid-Coslada;8,0
2017-01-30 04:00:00;Madrid-Madrid;10,0
2017-01-30 04:00:00;Madrid-Torrejón de Ardoz;8,0
2017-01-30 04:00:00;Málaga-Alhaurín de la Torre;9,0
2017-01-30 04:00:00;Málaga-Cártama;7,0
2017-01-30 04:00:00;Málaga-Málaga;11,0
2017-01-30 04:00:00;València/Valencia-Aldaia;12,0
2017-01-30 04:00:00;València/Valencia-Manises;12,0
2017-01-30 04:00:00;València/Valencia-Paterna;12,0
2017-01-30 04:00:00;València/Valencia-Quart de Poblet;12,0
2017-01-30 04:00:00;Valladolid-Arroyo de la Encomienda;9,0
