,Provincia,Fecha,Temperatura,Comunidad,Zona
1929,Madrid,2017-01-12 20:00:00,9.5,Madrid,Centro
1930,Madrid,2017-01-12 21:00:00,8.75,Madrid,Centro
1931,Madrid,2017-01-12 22:00:00,8.5,Madrid,Centro
1932,Madrid,2017-01-12 23:00:00,7.75,Madrid,Centro
1933,Madrid,2017-01-13 00:00:00,7.0,Madrid,Centro
1934,Madrid,2017-01-13 01:00:00,6.75,Madrid,Centro
1935,Madrid,2017-01-13 02:00:00,5.5,Madrid,Centro
1936,Madrid,2017-01-13 03:00:00,6.0,Madrid,Centro
1937,Madrid,2017-01-13 04:00:00,6.5,Madrid,Centro
1938,Madrid,2017-01-13 05:00:00,6.5,Madrid,Centro
1939,Madrid,2017-01-13 06:00:00,6.5,Madrid,Centro
1940,Madrid,2017-01-13 07:00:00,5.0,Madrid,Centro
1941,Madrid,2017-01-13 08:00:00,5.25,Madrid,Centro
1942,Madrid,2017-01-13 09:00:00,6.0,Madrid,Centro
1943,Madrid,2017-01-13 10:00:00,7.25,Madrid,Centro
1944,Madrid,2017-01-13 11:00:00,7.5,Madrid,Centro
1945,Madrid,2017-01-13 12:00:00,8.5,Madrid,Centro
1946,Madrid,2017-01-13 13:00:00,9.0,Madrid,Centro
1947,Madrid,2017-01-13 14:00:00,9.25,Madrid,Centro
1948,Madrid,2017-01-13 15:00:00,10.0,Madrid,Centro
1949,Madrid,2017-01-13 16:00:00,8.75,Madrid,Centro
1950,Madrid,2017-01-13 17:00:00,7.75,Madrid,Centro
1951,Madrid,2017-01-13 18:00:00,7.0,Madrid,Centro
1952,Madrid,2017-01-13 19:00:00,5.75,Madrid,Centro
1953,Madrid,2017-01-13 20:00:00,4.75,Madrid,Centro
1954,Madrid,2017-01-13 21:00:00,5.0,Madrid,Centro
1955,Madrid,2017-01-13 22:00:00,4.25,Madrid,Centro
1956,Madrid,2017-01-13 23:00:00,3.25,Madrid,Centro
1957,Madrid,2017-01-14 00:00:00,2.5,Madrid,Centro
1958,Madrid,2017-01-14 01:00:00,1.5,Madrid,Centro
1959,Madrid,2017-01-14 02:00:00,1.0,Madrid,Centro
1960,Madrid,2017-01-14 03:00:00,0.0,Madrid,Centro
1961,Madrid,2017-01-14 04:00:00,-0.5,Madrid,Centro
1962,Madrid,2017-01-14 05:00:00,-0.25,Madrid,Centro
1963,Madrid,2017-01-14 06:00:00,0.5,Madrid,Centro
1964,Madrid,2017-01-14 07:00:00,-0.75,Madrid,Centro
1965,Madrid,2017-01-14 08:00:00,0.25,Madrid,Centro
1966,Madrid,2017-01-14 09:00:00,1.5,Madrid,Centro
1967,Madrid,2017-01-14 10:00:00,3.25,Madrid,Centro
1968,Madrid,2017-01-14 11:00:00,5.25,Madrid,Centro
1969,Madrid,2017-01-14 12:00:00,7.0,Madrid,Centro
1970,Madrid,2017-01-14 13:00:00,8.0,Madrid,Centro
1971,Madrid,2017-01-14 14:00:00,8.5,Madrid,Centro
1972,Madrid,2017-01-14 15:00:00,9.0,Madrid,Centro
1973,Madrid,2017-01-14 16:00:00,7.75,Madrid,Centro
1974,Madrid,2017-01-14 17:00:00,6.25,Madrid,Centro
1975,Madrid,2017-01-14 18:00:00,4.75,Madrid,Centro
1976,Madrid,2017-01-14 19:00:00,3.75,Madrid,Centro
1977,Madrid,2017-01-14 20:00:00,3.0,Madrid,Centro
1978,Madrid,2017-01-14 21:00:00,2.25,Madrid,Centro
1979,Madrid,2017-01-14 22:00:00,2.5,Madrid,Centro
1980,Madrid,2017-01-14 23:00:00,0.5,Madrid,Centro
1981,Madrid,2017-01-15 00:00:00,0.5,Madrid,Centro
1982,Madrid,2017-01-15 01:00:00,0.25,Madrid,Centro
1983,Madrid,2017-01-15 02:00:00,0.5,Madrid,Centro
1984,Madrid,2017-01-15 03:00:00,0.75,Madrid,Centro
1985,Madrid,2017-01-15 04:00:00,0.75,Madrid,Centro
1986,Madrid,2017-01-15 05:00:00,1.25,Madrid,Centro
1987,Madrid,2017-01-15 06:00:00,1.5,Madrid,Centro
1988,Madrid,2017-01-15 07:00:00,1.0,Madrid,Centro
1989,Madrid,2017-01-15 08:00:00,2.25,Madrid,Centro
1990,Madrid,2017-01-15 09:00:00,3.25,Madrid,Centro
1991,Madrid,2017-01-15 10:00:00,5.0,Madrid,Centro
1992,Madrid,2017-01-15 11:00:00,6.25,Madrid,Centro
1993,Madrid,2017-01-15 12:00:00,7.75,Madrid,Centro
1994,Madrid,2017-01-15 13:00:00,8.25,Madrid,Centro
1995,Madrid,2017-01-15 14:00:00,8.5,Madrid,Centro
1996,Madrid,2017-01-15 15:00:00,9.0,Madrid,Centro
1997,Madrid,2017-01-15 16:00:00,8.0,Madrid,Centro
1998,Madrid,2017-01-15 17:00:00,7.25,Madrid,Centro
1999,Madrid,2017-01-15 18:00:00,6.25,Madrid,Centro
2000,Madrid,2017-01-15 19:00:00,4.5,Madrid,Centro
2001,Madrid,2017-01-15 20:00:00,4.25,Madrid,Centro
2002,Madrid,2017-01-15 21:00:00,4.75,Madrid,Centro
2003,Madrid,2017-01-15 22:00:00,4.5,Madrid,Centro
2004,Madrid,2017-01-15 23:00:00,4.0,Madrid,Centro
2005,Madrid,2017-01-16 00:00:00,4.0,Madrid,Centro
2006,Madrid,2017-01-16 01:00:00,3.75,Madrid,Centro
2007,Madrid,2017-01-16 02:00:00,3.25,Madrid,Centro
2008,Madrid,2017-01-16 03:00:00,3.75,Madrid,Centro
2009,Madrid,2017-01-16 04:00:00,3.5,Madrid,Centro
2010,Madrid,2017-01-16 05:00:00,3.5,Madrid,Centro
2011,Madrid,2017-01-16 06:00:00,3.0,Madrid,Centro
2012,Madrid,2017-01-16 07:00:00,2.5,Madrid,Centro
2013,Madrid,2017-01-16 08:00:00,3.5,Madrid,Centro
2014,Madrid,2017-01-16 09:00:00,4.5,Madrid,Centro
2015,Madrid,2017-01-16 10:00:00,6.25,Madrid,Centro
2016,Madrid,2017-01-16 11:00:00,8.0,Madrid,Centro
2017,Madrid,2017-01-16 12:00:00,10.0,Madrid,Centro
2018,Madrid,2017-01-16 13:00:00,10.75,Madrid,Centro
2019,Madrid,2017-01-16 14:00:00,11.5,Madrid,Centro
2020,Madrid,2017-01-16 15:00:00,11.0,Madrid,Centro
2021,Madrid,2017-01-16 16:00:00,10.0,Madrid,Centro
2022,Madrid,2017-01-16 17:00:00,9.25,Madrid,Centro
2023,Madrid,2017-01-16 18:00:00,8.25,Madrid,Centro
2024,Madrid,2017-01-16 19:00:00,8.5,Madrid,Centro
2025,Madrid,2017-01-16 20:00:00,8.25,Madrid,Centro
2026,Madrid,2017-01-16 21:00:00,8.25,Madrid,Centro
2027,Madrid,2017-01-16 22:00:00,8.0,Madrid,Centro
2028,Madrid,2017-01-16 23:00:00,7.0,Madrid,Centro
2029,Madrid,2017-01-17 00:00:00,7.5,Madrid,Centro
2030,Madrid,2017-01-17 01:00:00,7.25,Madrid,Centro
2031,Madrid,2017-01-17 02:00:00,7.25,Madrid,Centro
2032,Madrid,2017-01-17 03:00:00,6.5,Madrid,Centro
2033,Madrid,2017-01-17 04:00:00,6.75,Madrid,Centro
2034,Madrid,2017-01-17 05:00:00,6.5,Madrid,Centro
2035,Madrid,2017-01-17 06:00:00,6.25,Madrid,Centro
2036,Madrid,2017-01-17 07:00:00,7.5,Madrid,Centro
2037,Madrid,2017-01-17 08:00:00,7.5,Madrid,Centro
2038,Madrid,2017-01-17 09:00:00,8.0,Madrid,Centro
2039,Madrid,2017-01-17 10:00:00,8.0,Madrid,Centro
2040,Madrid,2017-01-17 11:00:00,8.0,Madrid,Centro
2041,Madrid,2017-01-17 12:00:00,8.0,Madrid,Centro
2042,Madrid,2017-01-17 13:00:00,8.0,Madrid,Centro
2043,Madrid,2017-01-17 14:00:00,8.0,Madrid,Centro
2044,Madrid,2017-01-17 15:00:00,8.0,Madrid,Centro
2045,Madrid,2017-01-17 16:00:00,6.75,Madrid,Centro
2046,Madrid,2017-01-17 17:00:00,5.25,Madrid,Centro
2047,Madrid,2017-01-17 18:00:00,4.25,Madrid,Centro
2048,Madrid,2017-01-17 19:00:00,2.25,Madrid,Centro
2049,Madrid,2017-01-17 20:00:00,1.5,Madrid,Centro
2050,Madrid,2017-01-17 21:00:00,0.5,Madrid,Centro
2051,Madrid,2017-01-17 22:00:00,0.0,Madrid,Centro
2052,Madrid,2017-01-17 23:00:00,-1.0,Madrid,Centro
2053,Madrid,2017-01-18 00:00:00,-1.5,Madrid,Centro
2054,Madrid,2017-01-18 01:00:00,-2.25,Madrid,Centro
2055,Madrid,2017-01-18 02:00:00,-2.5,Madrid,Centro
2056,Madrid,2017-01-18 03:00:00,-3.0,Madrid,Centro
2057,Madrid,2017-01-18 04:00:00,-3.0,Madrid,Centro
2058,Madrid,2017-01-18 05:00:00,-3.75,Madrid,Centro
2059,Madrid,2017-01-18 06:00:00,-3.75,Madrid,Centro
2060,Madrid,2017-01-18 07:00:00,-3.75,Madrid,Centro
2061,Madrid,2017-01-18 08:00:00,-2.75,Madrid,Centro
2062,Madrid,2017-01-18 09:00:00,-1.5,Madrid,Centro
2063,Madrid,2017-01-18 10:00:00,0.0,Madrid,Centro
2064,Madrid,2017-01-18 11:00:00,2.0,Madrid,Centro
2065,Madrid,2017-01-18 12:00:00,3.5,Madrid,Centro
2066,Madrid,2017-01-18 13:00:00,4.25,Madrid,Centro
2067,Madrid,2017-01-18 14:00:00,5.25,Madrid,Centro
2068,Madrid,2017-01-18 15:00:00,6.5,Madrid,Centro
2069,Madrid,2017-01-18 16:00:00,5.25,Madrid,Centro
2070,Madrid,2017-01-18 17:00:00,3.75,Madrid,Centro
2071,Madrid,2017-01-18 18:00:00,2.75,Madrid,Centro
2072,Madrid,2017-01-18 19:00:00,2.0,Madrid,Centro
2073,Madrid,2017-01-18 20:00:00,0.75,Madrid,Centro
2074,Madrid,2017-01-18 21:00:00,0.0,Madrid,Centro
2075,Madrid,2017-01-18 22:00:00,-0.75,Madrid,Centro
2076,Madrid,2017-01-18 23:00:00,-1.75,Madrid,Centro
2077,Madrid,2017-01-19 00:00:00,-2.75,Madrid,Centro
2078,Madrid,2017-01-19 01:00:00,-2.75,Madrid,Centro
2079,Madrid,2017-01-19 02:00:00,-2.75,Madrid,Centro
2080,Madrid,2017-01-19 03:00:00,-2.75,Madrid,Centro
2081,Madrid,2017-01-19 04:00:00,-2.75,Madrid,Centro
2082,Madrid,2017-01-19 05:00:00,-2.75,Madrid,Centro
2083,Madrid,2017-01-19 06:00:00,-2.75,Madrid,Centro
2084,Madrid,2017-01-19 07:00:00,-1.75,Madrid,Centro
2085,Madrid,2017-01-19 08:00:00,-0.75,Madrid,Centro
2086,Madrid,2017-01-19 09:00:00,0.0,Madrid,Centro
2087,Madrid,2017-01-19 10:00:00,2.0,Madrid,Centro
2088,Madrid,2017-01-19 11:00:00,4.0,Madrid,Centro
2089,Madrid,2017-01-19 12:00:00,6.0,Madrid,Centro
2090,Madrid,2017-01-19 13:00:00,7.25,Madrid,Centro
2091,Madrid,2017-01-19 14:00:00,8.5,Madrid,Centro
2092,Madrid,2017-01-19 15:00:00,8.75,Madrid,Centro
2093,Madrid,2017-01-19 16:00:00,7.75,Madrid,Centro
2094,Madrid,2017-01-19 17:00:00,6.5,Madrid,Centro
2095,Madrid,2017-01-19 18:00:00,5.25,Madrid,Centro
2096,Madrid,2017-01-19 19:00:00,4.25,Madrid,Centro
2097,Madrid,2017-01-19 20:00:00,4.0,Madrid,Centro
2098,Madrid,2017-01-19 21:00:00,3.5,Madrid,Centro
2099,Madrid,2017-01-19 22:00:00,3.25,Madrid,Centro
2100,Madrid,2017-01-19 23:00:00,3.25,Madrid,Centro
2101,Madrid,2017-01-20 00:00:00,3.0,Madrid,Centro
2102,Madrid,2017-01-20 01:00:00,3.0,Madrid,Centro
2103,Madrid,2017-01-20 02:00:00,3.25,Madrid,Centro
2104,Madrid,2017-01-20 03:00:00,3.25,Madrid,Centro
2105,Madrid,2017-01-20 04:00:00,3.0,Madrid,Centro
2106,Madrid,2017-01-20 05:00:00,2.75,Madrid,Centro
2107,Madrid,2017-01-20 06:00:00,2.5,Madrid,Centro
2108,Madrid,2017-01-20 07:00:00,2.25,Madrid,Centro
2109,Madrid,2017-01-20 08:00:00,2.5,Madrid,Centro
2110,Madrid,2017-01-20 09:00:00,3.25,Madrid,Centro
2111,Madrid,2017-01-20 10:00:00,3.5,Madrid,Centro
2112,Madrid,2017-01-20 11:00:00,4.0,Madrid,Centro
2113,Madrid,2017-01-20 12:00:00,4.75,Madrid,Centro
2114,Madrid,2017-01-20 13:00:00,5.25,Madrid,Centro
2115,Madrid,2017-01-20 14:00:00,6.25,Madrid,Centro
2116,Madrid,2017-01-20 15:00:00,6.75,Madrid,Centro
2117,Madrid,2017-01-20 16:00:00,6.25,Madrid,Centro
2118,Madrid,2017-01-20 17:00:00,5.75,Madrid,Centro
2119,Madrid,2017-01-20 18:00:00,5.25,Madrid,Centro
2120,Madrid,2017-01-20 19:00:00,4.25,Madrid,Centro
2121,Madrid,2017-01-20 20:00:00,3.5,Madrid,Centro
2122,Madrid,2017-01-20 21:00:00,3.25,Madrid,Centro
2123,Madrid,2017-01-20 22:00:00,3.0,Madrid,Centro
2124,Madrid,2017-01-20 23:00:00,2.5,Madrid,Centro
2125,Madrid,2017-01-21 00:00:00,2.25,Madrid,Centro
2126,Madrid,2017-01-21 01:00:00,2.25,Madrid,Centro
2127,Madrid,2017-01-21 02:00:00,2.75,Madrid,Centro
2128,Madrid,2017-01-21 03:00:00,3.0,Madrid,Centro
2129,Madrid,2017-01-21 04:00:00,3.25,Madrid,Centro
2130,Madrid,2017-01-21 05:00:00,3.25,Madrid,Centro
2131,Madrid,2017-01-21 06:00:00,3.25,Madrid,Centro
2132,Madrid,2017-01-21 07:00:00,3.75,Madrid,Centro
2133,Madrid,2017-01-21 08:00:00,4.25,Madrid,Centro
2134,Madrid,2017-01-21 09:00:00,4.5,Madrid,Centro
2135,Madrid,2017-01-21 10:00:00,6.0,Madrid,Centro
2136,Madrid,2017-01-21 11:00:00,7.0,Madrid,Centro
2137,Madrid,2017-01-21 12:00:00,8.5,Madrid,Centro
2138,Madrid,2017-01-21 13:00:00,9.5,Madrid,Centro
2139,Madrid,2017-01-21 14:00:00,10.5,Madrid,Centro
2140,Madrid,2017-01-21 15:00:00,11.5,Madrid,Centro
2141,Madrid,2017-01-21 16:00:00,9.75,Madrid,Centro
2142,Madrid,2017-01-21 17:00:00,7.75,Madrid,Centro
2143,Madrid,2017-01-21 18:00:00,6.0,Madrid,Centro
2144,Madrid,2017-01-21 19:00:00,6.0,Madrid,Centro
2145,Madrid,2017-01-21 20:00:00,5.0,Madrid,Centro
2146,Madrid,2017-01-21 21:00:00,3.5,Madrid,Centro
2147,Madrid,2017-01-21 22:00:00,3.0,Madrid,Centro
2148,Madrid,2017-01-21 23:00:00,2.75,Madrid,Centro
2149,Madrid,2017-01-22 00:00:00,2.25,Madrid,Centro
2150,Madrid,2017-01-22 01:00:00,1.5,Madrid,Centro
2151,Madrid,2017-01-22 02:00:00,1.25,Madrid,Centro
2152,Madrid,2017-01-22 03:00:00,0.5,Madrid,Centro
2153,Madrid,2017-01-22 04:00:00,0.25,Madrid,Centro
2154,Madrid,2017-01-22 05:00:00,-0.5,Madrid,Centro
2155,Madrid,2017-01-22 06:00:00,-0.75,Madrid,Centro
2156,Madrid,2017-01-22 07:00:00,-1.0,Madrid,Centro
2157,Madrid,2017-01-22 08:00:00,0.0,Madrid,Centro
2158,Madrid,2017-01-22 09:00:00,1.5,Madrid,Centro
2159,Madrid,2017-01-22 10:00:00,3.75,Madrid,Centro
2160,Madrid,2017-01-22 11:00:00,6.0,Madrid,Centro
2161,Madrid,2017-01-22 12:00:00,8.25,Madrid,Centro
2162,Madrid,2017-01-22 13:00:00,9.25,Madrid,Centro
2163,Madrid,2017-01-22 14:00:00,10.0,Madrid,Centro
2164,Madrid,2017-01-22 15:00:00,10.5,Madrid,Centro
2165,Madrid,2017-01-22 16:00:00,9.25,Madrid,Centro
2166,Madrid,2017-01-22 17:00:00,8.0,Madrid,Centro
2167,Madrid,2017-01-22 18:00:00,7.0,Madrid,Centro
2168,Madrid,2017-01-22 19:00:00,6.75,Madrid,Centro
2169,Madrid,2017-01-22 20:00:00,6.0,Madrid,Centro
2170,Madrid,2017-01-22 21:00:00,5.0,Madrid,Centro
2171,Madrid,2017-01-22 22:00:00,4.0,Madrid,Centro
2172,Madrid,2017-01-22 23:00:00,3.0,Madrid,Centro
2173,Madrid,2017-01-23 00:00:00,2.0,Madrid,Centro
2174,Madrid,2017-01-23 01:00:00,1.75,Madrid,Centro
2175,Madrid,2017-01-23 02:00:00,1.25,Madrid,Centro
2176,Madrid,2017-01-23 03:00:00,1.0,Madrid,Centro
2177,Madrid,2017-01-23 04:00:00,1.0,Madrid,Centro
2178,Madrid,2017-01-23 05:00:00,1.25,Madrid,Centro
2179,Madrid,2017-01-23 06:00:00,1.5,Madrid,Centro
2180,Madrid,2017-01-23 07:00:00,1.0,Madrid,Centro
2181,Madrid,2017-01-23 08:00:00,2.0,Madrid,Centro
2182,Madrid,2017-01-23 09:00:00,3.0,Madrid,Centro
2183,Madrid,2017-01-23 10:00:00,4.75,Madrid,Centro
2184,Madrid,2017-01-23 11:00:00,6.75,Madrid,Centro
2185,Madrid,2017-01-23 12:00:00,8.5,Madrid,Centro
2186,Madrid,2017-01-23 13:00:00,9.25,Madrid,Centro
2187,Madrid,2017-01-23 14:00:00,10.0,Madrid,Centro
2188,Madrid,2017-01-23 15:00:00,11.0,Madrid,Centro
2189,Madrid,2017-01-23 16:00:00,9.25,Madrid,Centro
2190,Madrid,2017-01-23 17:00:00,7.75,Madrid,Centro
2191,Madrid,2017-01-23 18:00:00,6.5,Madrid,Centro
2192,Madrid,2017-01-23 19:00:00,6.5,Madrid,Centro
2193,Madrid,2017-01-23 20:00:00,6.0,Madrid,Centro
2194,Madrid,2017-01-23 21:00:00,5.0,Madrid,Centro
2195,Madrid,2017-01-23 22:00:00,4.0,Madrid,Centro
2196,Madrid,2017-01-23 23:00:00,3.0,Madrid,Centro
2197,Madrid,2017-01-24 00:00:00,2.0,Madrid,Centro
2198,Madrid,2017-01-24 01:00:00,1.25,Madrid,Centro
2199,Madrid,2017-01-24 02:00:00,0.25,Madrid,Centro
2200,Madrid,2017-01-24 03:00:00,-0.5,Madrid,Centro
2201,Madrid,2017-01-24 04:00:00,-1.0,Madrid,Centro
2202,Madrid,2017-01-24 05:00:00,-1.75,Madrid,Centro
2203,Madrid,2017-01-24 06:00:00,-1.75,Madrid,Centro
2204,Madrid,2017-01-24 07:00:00,-0.5,Madrid,Centro
2205,Madrid,2017-01-24 08:00:00,0.25,Madrid,Centro
2206,Madrid,2017-01-24 09:00:00,1.5,Madrid,Centro
2207,Madrid,2017-01-24 10:00:00,4.0,Madrid,Centro
2208,Madrid,2017-01-24 11:00:00,6.25,Madrid,Centro
2209,Madrid,2017-01-24 12:00:00,8.5,Madrid,Centro
2210,Madrid,2017-01-24 13:00:00,9.25,Madrid,Centro
2211,Madrid,2017-01-24 14:00:00,10.25,Madrid,Centro
2212,Madrid,2017-01-24 15:00:00,11.25,Madrid,Centro
2213,Madrid,2017-01-24 16:00:00,10.25,Madrid,Centro
2214,Madrid,2017-01-24 17:00:00,8.5,Madrid,Centro
2215,Madrid,2017-01-24 18:00:00,8.75,Madrid,Centro
2216,Madrid,2017-01-24 19:00:00,7.0,Madrid,Centro
2217,Madrid,2017-01-24 20:00:00,5.0,Madrid,Centro
2218,Madrid,2017-01-24 21:00:00,3.0,Madrid,Centro
2219,Madrid,2017-01-24 22:00:00,1.75,Madrid,Centro
2220,Madrid,2017-01-24 23:00:00,1.0,Madrid,Centro
2221,Madrid,2017-01-25 00:00:00,0.25,Madrid,Centro
2222,Madrid,2017-01-25 01:00:00,-0.25,Madrid,Centro
2223,Madrid,2017-01-25 02:00:00,-0.75,Madrid,Centro
2224,Madrid,2017-01-25 03:00:00,-1.5,Madrid,Centro
2225,Madrid,2017-01-25 04:00:00,-1.25,Madrid,Centro
2226,Madrid,2017-01-25 05:00:00,-2.5,Madrid,Centro
2227,Madrid,2017-01-25 06:00:00,-2.5,Madrid,Centro
2228,Madrid,2017-01-25 07:00:00,-3.0,Madrid,Centro
2229,Madrid,2017-01-25 08:00:00,-1.5,Madrid,Centro
2230,Madrid,2017-01-25 09:00:00,0.0,Madrid,Centro
2231,Madrid,2017-01-25 10:00:00,2.5,Madrid,Centro
2232,Madrid,2017-01-25 11:00:00,5.0,Madrid,Centro
2233,Madrid,2017-01-25 12:00:00,7.5,Madrid,Centro
2234,Madrid,2017-01-25 13:00:00,9.0,Madrid,Centro
2235,Madrid,2017-01-25 14:00:00,10.0,Madrid,Centro
2236,Madrid,2017-01-25 15:00:00,11.0,Madrid,Centro
2237,Madrid,2017-01-25 16:00:00,9.0,Madrid,Centro
2238,Madrid,2017-01-25 17:00:00,7.75,Madrid,Centro
2239,Madrid,2017-01-25 18:00:00,6.0,Madrid,Centro
2240,Madrid,2017-01-25 19:00:00,5.0,Madrid,Centro
2241,Madrid,2017-01-25 20:00:00,3.75,Madrid,Centro
2242,Madrid,2017-01-25 21:00:00,2.25,Madrid,Centro
2243,Madrid,2017-01-25 22:00:00,1.25,Madrid,Centro
2244,Madrid,2017-01-25 23:00:00,0.25,Madrid,Centro
2245,Madrid,2017-01-26 00:00:00,0.0,Madrid,Centro
2246,Madrid,2017-01-26 01:00:00,-0.25,Madrid,Centro
2247,Madrid,2017-01-26 02:00:00,-1.0,Madrid,Centro
2248,Madrid,2017-01-26 03:00:00,-1.25,Madrid,Centro
2249,Madrid,2017-01-26 04:00:00,-1.75,Madrid,Centro
2250,Madrid,2017-01-26 05:00:00,-2.0,Madrid,Centro
2251,Madrid,2017-01-26 06:00:00,-2.75,Madrid,Centro
2252,Madrid,2017-01-26 07:00:00,-2.5,Madrid,Centro
2253,Madrid,2017-01-26 08:00:00,-1.75,Madrid,Centro
2254,Madrid,2017-01-26 09:00:00,-0.5,Madrid,Centro
2255,Madrid,2017-01-26 10:00:00,2.0,Madrid,Centro
2256,Madrid,2017-01-26 11:00:00,4.5,Madrid,Centro
2257,Madrid,2017-01-26 12:00:00,6.75,Madrid,Centro
2258,Madrid,2017-01-26 13:00:00,8.0,Madrid,Centro
2259,Madrid,2017-01-26 14:00:00,9.0,Madrid,Centro
2260,Madrid,2017-01-26 15:00:00,9.5,Madrid,Centro
2261,Madrid,2017-01-26 16:00:00,8.75,Madrid,Centro
2262,Madrid,2017-01-26 17:00:00,8.5,Madrid,Centro
2263,Madrid,2017-01-26 18:00:00,7.75,Madrid,Centro
2264,Madrid,2017-01-26 19:00:00,3.75,Madrid,Centro
2265,Madrid,2017-01-26 20:00:00,2.75,Madrid,Centro
2266,Madrid,2017-01-26 21:00:00,3.25,Madrid,Centro
2267,Madrid,2017-01-26 22:00:00,3.25,Madrid,Centro
2268,Madrid,2017-01-26 23:00:00,3.75,Madrid,Centro
2269,Madrid,2017-01-27 00:00:00,4.25,Madrid,Centro
2270,Madrid,2017-01-27 01:00:00,4.0,Madrid,Centro
2271,Madrid,2017-01-27 02:00:00,3.75,Madrid,Centro
2272,Madrid,2017-01-27 03:00:00,3.25,Madrid,Centro
2273,Madrid,2017-01-27 04:00:00,4.0,Madrid,Centro
2274,Madrid,2017-01-27 05:00:00,3.0,Madrid,Centro
2275,Madrid,2017-01-27 06:00:00,3.25,Madrid,Centro
2276,Madrid,2017-01-27 07:00:00,4.0,Madrid,Centro
2277,Madrid,2017-01-27 08:00:00,4.25,Madrid,Centro
2278,Madrid,2017-01-27 09:00:00,4.25,Madrid,Centro
2279,Madrid,2017-01-27 10:00:00,5.0,Madrid,Centro
2280,Madrid,2017-01-27 11:00:00,5.75,Madrid,Centro
2281,Madrid,2017-01-27 12:00:00,5.75,Madrid,Centro
2282,Madrid,2017-01-27 13:00:00,4.75,Madrid,Centro
2283,Madrid,2017-01-27 14:00:00,6.0,Madrid,Centro
2284,Madrid,2017-01-27 15:00:00,6.75,Madrid,Centro
2285,Madrid,2017-01-27 16:00:00,7.25,Madrid,Centro
2286,Madrid,2017-01-27 17:00:00,6.0,Madrid,Centro
2287,Madrid,2017-01-27 18:00:00,5.25,Madrid,Centro
2288,Madrid,2017-01-27 19:00:00,3.5,Madrid,Centro
2289,Madrid,2017-01-27 20:00:00,2.75,Madrid,Centro
2290,Madrid,2017-01-27 21:00:00,3.5,Madrid,Centro
2291,Madrid,2017-01-27 22:00:00,3.5,Madrid,Centro
2292,Madrid,2017-01-27 23:00:00,3.25,Madrid,Centro
2293,Madrid,2017-01-28 00:00:00,4.0,Madrid,Centro
2294,Madrid,2017-01-28 01:00:00,4.0,Madrid,Centro
2295,Madrid,2017-01-28 02:00:00,3.25,Madrid,Centro
2296,Madrid,2017-01-28 03:00:00,3.25,Madrid,Centro
2297,Madrid,2017-01-28 04:00:00,2.5,Madrid,Centro
2298,Madrid,2017-01-28 05:00:00,2.0,Madrid,Centro
2299,Madrid,2017-01-28 06:00:00,2.5,Madrid,Centro
2300,Madrid,2017-01-28 07:00:00,1.5,Madrid,Centro
2301,Madrid,2017-01-28 08:00:00,2.5,Madrid,Centro
2302,Madrid,2017-01-28 09:00:00,3.25,Madrid,Centro
2303,Madrid,2017-01-28 10:00:00,5.25,Madrid,Centro
2304,Madrid,2017-01-28 11:00:00,7.25,Madrid,Centro
2305,Madrid,2017-01-28 12:00:00,9.0,Madrid,Centro
2306,Madrid,2017-01-28 13:00:00,9.5,Madrid,Centro
2307,Madrid,2017-01-28 14:00:00,9.75,Madrid,Centro
2308,Madrid,2017-01-28 15:00:00,10.5,Madrid,Centro
2309,Madrid,2017-01-28 16:00:00,9.25,Madrid,Centro
2310,Madrid,2017-01-28 17:00:00,8.0,Madrid,Centro
2311,Madrid,2017-01-28 18:00:00,7.25,Madrid,Centro
2312,Madrid,2017-01-28 19:00:00,6.25,Madrid,Centro
2313,Madrid,2017-01-28 20:00:00,5.5,Madrid,Centro
2314,Madrid,2017-01-28 21:00:00,5.0,Madrid,Centro
2315,Madrid,2017-01-28 22:00:00,5.0,Madrid,Centro
2316,Madrid,2017-01-28 23:00:00,4.25,Madrid,Centro
2317,Madrid,2017-01-29 00:00:00,2.5,Madrid,Centro
2318,Madrid,2017-01-29 01:00:00,3.25,Madrid,Centro
2319,Madrid,2017-01-29 02:00:00,2.5,Madrid,Centro
2320,Madrid,2017-01-29 03:00:00,1.75,Madrid,Centro
2321,Madrid,2017-01-29 04:00:00,1.75,Madrid,Centro
2322,Madrid,2017-01-29 05:00:00,2.0,Madrid,Centro
2323,Madrid,2017-01-29 06:00:00,2.5,Madrid,Centro
2324,Madrid,2017-01-29 07:00:00,2.75,Madrid,Centro
2325,Madrid,2017-01-29 08:00:00,3.25,Madrid,Centro
2326,Madrid,2017-01-29 09:00:00,3.25,Madrid,Centro
2327,Madrid,2017-01-29 10:00:00,4.25,Madrid,Centro
2328,Madrid,2017-01-29 11:00:00,5.25,Madrid,Centro
2329,Madrid,2017-01-29 12:00:00,6.25,Madrid,Centro
2330,Madrid,2017-01-29 13:00:00,6.75,Madrid,Centro
2331,Madrid,2017-01-29 14:00:00,7.25,Madrid,Centro
2332,Madrid,2017-01-29 15:00:00,7.5,Madrid,Centro
2333,Madrid,2017-01-29 16:00:00,7.75,Madrid,Centro
2334,Madrid,2017-01-29 17:00:00,7.75,Madrid,Centro
2335,Madrid,2017-01-29 18:00:00,8.25,Madrid,Centro
2336,Madrid,2017-01-29 19:00:00,8.0,Madrid,Centro
2337,Madrid,2017-01-29 20:00:00,8.0,Madrid,Centro
